UBE2Q1	0.11
RNF14	-0.22
	1.55
UBE2Q2	1.2
RNF10	0.945
RNF11	1.48
PACSIN1	0.08
RNF13	-0.99
	-0.08
	-0.105
	0.985
	-1.56
MVB12B	-0.34
TYW3	-0.335
MZT2A	-0.81
	-0.965
ATRX	0.64
PMM2	-0.035
	-0.43
PMM1	-0.36
ASS1	-1.395
	0.63
	-0.775
	2.145
	-2.21
ZNF879	0.53
ZNF878	1.42
NID2	-0.73
ZNF703	-0.5
STYXL1	-0.625
	-0.07
	-2.03
ZNF707	1.275
ZNF706	0.31
ZNF704	1.155
ZC3H10	-0.41
	0.55
RNF115	-0.03
	0.32
ZC3H14	-0.075
RNF111	0.275
	-0.64
ZC3H18	-0.02
DHX8	-0.095
DHX9	-0.97
TCOF1	0.675
NSRP1	0.58
NUP98	-0.93
XPC	0.305
SP1	-0.945
GRINA	-0.85
SP3	-0.16
NUP93	-0.855
SP5	2.62
CAMKV	1.75
SPPL3	0.255
GOLIM4	1.05
OPA3	0.6
OPA1	-0.42
	-0.16
	-1.035
RAB40C	-0.085
RAB40B	0.09
	-0.14
TMOD4	0.27
COL7A1	1.08
	-1.39
GTSE1	0.05
B2M	-0.715
	1.94
	-1.19
	0.555
SLC7A11	-0.5
SPPL2A	-0.54
SPPL2B	0.27
NOP9	-0.035
ITGA9	0.085
UGCG	-0.84
FZR1	-0.5
ATP2A1	-1.04
ATP2A2	-0.695
ATP2A3	0.33
ITGA1	-0.245
ITGA2	0.665
ITGA3	0.025
ITGA4	-0.6
ITGA5	-0.085
ITGA6	-1.28
ITGA7	-0.14
	0.07
DENND4A	0.03
DENND4B	0.51
DENND4C	-0.14
SWAP70	0.65
PHLDA1	-0.37
PHLDA3	-0.38
UFSP2	-0.745
	-1.22
	1.19
	2.18
	0.88
	0.71
PAMR1	1.55
	0.78
FBXL13	0.735
FBXL12	-0.83
TIPRL	-0.775
CYP27B1	2.255
FBXL17	1.18
HRH1	-0.33
FBXL19	2.12
FBXL18	0.14
RALGAPA2	-0.55
GHDC	0.41
SDK1	-0.72
SDK2	0.105
	0.225
TPRN	-0.19
THSD4	0.335
FAM212B	-0.49
FAM212A	-1.76
CHST8	1.04
COL4A5	-0.645
	-0.645
COL4A2	-1.135
COL4A1	-1.195
SLC35D2	-1.69
GRN	-0.635
CHST3	0.04
CHST2	-1.91
CHST7	-1.005
CHST6	-0.21
HLX	-0.965
HLCS	-1.25
NOG	-0.82
ITGAV	-0.45
	-0.87
CAMK1	-0.725
HLF	-0.88
NOV	-0.21
ITGAE	-0.99
	2.67
SMAD9	-1.53
TRERF1	0.595
LRPAP1	0.215
SMAD5	-0.43
SMAD6	0.59
SMAD7	1.33
GOLPH3L	0.44
SMAD1	-0.245
SMAD2	-0.605
SMAD3	0.555
MUS81	0.435
AMMECR1L	-0.505
	1.03
	3.575
NECAP1	0.035
IGF2R	-1.175
HRH2	-0.065
ABHD14B	-1.21
	0.35
SLC36A4	-0.74
CKS1B	-0.975
SLC36A1	0.365
	-1.44
	1.71
ERICH1	-0.09
C14orf119	-0.53
	0.13
	1.46
	1.515
	0.77
	0.67
	1.335
HAUS7	-0.48
DRAP1	0.865
	3.38
TCEA3	0.395
TCEA1	0.13
ABCD1	0.09
COX4I1	-1.315
BFAR	-0.52
	-0.865
	6.6
	2.7
	0.67
	0.67
MPRIP	0.3
CCDC116	1.97
CADPS2	0.42
CCDC114	0.36
RLF	-0.365
CCDC112	-0.25
MCF2L	0.4
MEI4	2.75
RAB3A	-0.71
LEO1	1.25
MTCL1	-0.145
ATP1A4	-2.06
ATP1A3	-0.91
ATP1A2	-1.02
ATP1A1	-1.08
	-0.14
	0.68
MGRN1	-0.575
TCP1	-1.095
CRTAP	-1.53
SP8	0.18
SPHK1	1.0
	-0.39
CUEDC1	0.425
CUEDC2	-0.415
SP9	-0.8
CPEB4	0.635
	0.37
CPEB3	1.75
CPEB2	-1.43
BEGAIN	0.94
ZNF526	0.09
SRBD1	-0.765
ABAT	-0.165
	-2.84
ZNF780B	-0.78
FRG1	1.22
	0.27
RHEBL1	1.43
C2CD5	-0.04
IFT80	-0.71
	-1.25
IFT88	-0.84
DEPDC1	-0.22
	1.21
	-0.355
CNTF	0.91
MCM10	0.395
	1.04
	-0.86
CSK	0.005
SP4	0.455
	1.69
ATG4C	-0.36
ATG4B	-0.03
ATG4A	-0.99
	1.35
CREB5	0.19
ATG4D	0.27
POU2F2	-1.13
	1.43
	-2.46
CFH	-1.89
GPT2	-0.61
PNP	-0.11
ANKFY1	-0.63
	-0.595
	0.01
CREBBP	1.28
PNN	0.47
ATP6V0E1	-0.9
ATP6V0E2	-0.485
NFIL3	-0.98
	0.99
	2.18
	1.115
AAAS	-0.415
	1.72
	1.83
	2.04
ABHD12	-0.775
	0.94
SIDT2	0.74
CREB3	-0.45
	2.03
FGGY	-2.0
	1.04
SIX4	0.49
SIX5	-1.04
	-2.18
MR1	-0.31
SIX2	-1.275
	0.67
PAOX	-0.55
	-0.53
CNPY4	-0.495
CNPY3	0.1
CNPY2	-0.69
	-0.59
SYNJ1	-0.22
KNDC1	1.13
HMG20A	0.05
HMG20B	1.15
	5.49
AAGAB	-0.66
UBAP1	0.545
GDA	1.04
SCYL2	-0.875
SYNJ2	0.165
C3orf70	-1.08
SHOX2	0.81
ZFP82	-0.14
CHFR	0.67
SMDT1	-1.52
GPR75	1.6
	-1.27
SYPL2	0.46
	2.24
RCOR2	0.095
	-0.115
APP	-0.955
RFX7	-0.15
RFX1	-0.2
RFX2	-0.15
RFX3	-1.33
YDJC	-0.335
IBA57	-0.18
APC	0.08
TMEM179B	-0.87
ETV3L	-0.11
UQCRC2	-0.935
XPNPEP1	-0.42
	-0.595
	0.81
GGCX	-0.655
PAPLN	0.87
ADNP	-0.195
PM20D2	-0.92
	2.985
KHDRBS1	-0.855
	-0.565
KHDRBS3	-0.55
KHDRBS2	-1.85
	1.05
	2.22
	0.73
FLT4	0.515
STAC3	0.455
ARPP21	0.29
	-0.48
	-0.75
ATXN7L1	0.32
	1.68
	1.18
	-0.6
DPYSL4	-0.435
TARS2	-0.365
	0.06
DPYSL3	-1.045
	-0.89
	-0.085
MRGPRE	2.12
IGFBP2	-1.35
IGFBP3	-0.585
LRFN1	-1.76
IGFBP6	-0.375
MRGPRF	-0.585
IGFBP4	-1.74
IGFBP5	-1.105
	2.04
CYP1B1	0.75
CYP2R1	0.5
CKLF	-1.0
HNRNPA1L2	-0.62
GJA1	-0.885
	0.095
GJA4	-1.5
	0.11
	0.225
	-0.74
	-0.54
	1.05
	-0.675
GTPBP6	-0.155
KDM3B	-0.66
	-0.58
	-1.04
KDM3A	-0.385
ZNF112	-1.175
SEZ6L	0.25
PPP6R3	0.08
NSL1	-0.77
TMC6	0.09
	0.08
APIP	-0.425
TMEM200A	-1.92
EIF2B4	-0.21
GTPBP2	-0.44
EIF2B2	-0.295
EIF2B3	-0.99
EIF2B1	-0.485
PRKAR2A	-0.715
MAGT1	-1.065
TXNIP	1.005
MLF1	0.005
CEP70	-1.41
IFT140	0.195
MLF2	0.005
TMEM14C	-0.37
	-0.355
TMEM14A	-0.805
CFLAR	0.03
ITGA2B	0.865
FANCE	0.285
	0.185
	-0.005
MYT1L	-0.32
CEPT1	-0.6
PHACTR4	0.88
CLIC4	-1.34
NOP2	0.165
PHACTR1	0.69
NLGN3	0.64
PHACTR3	1.13
NUP107	-0.67
	-0.315
	1.285
	1.61
	2.405
ENY2	-1.105
	0.31
	-1.32
TMEM143	-0.62
RIT1	0.24
	-1.52
	-1.61
PCDHA7	0.17
SKOR2	-0.06
API5	-0.85
	-1.58
PCDHGA9	0.48
LRFN4	0.14
PCDHA5	-0.96
	-0.915
SECISBP2L	0.45
	-0.095
HAS2	-0.49
ZSWIM3	-0.4
FAM32A	0.91
PUF60	-0.5
	0.325
KIAA1191	0.315
FER1L6	1.0
VMP1	-0.345
	1.67
	0.84
ZMAT3	-0.42
ZMAT2	0.655
	-0.055
C19orf24	0.095
	-0.47
MYBL1	1.37
NR1D1	0.09
NR1D2	0.1
CASP9	-0.83
ITGB1BP1	0.74
	1.16
	-1.115
	0.69
ZNF7	0.17
ZNF2	-0.835
ZNF3	-0.18
TIPIN	-0.615
	-0.71
ZNF8	0.06
TEP1	0.325
	-0.845
	0.15
PHLDA2	0.195
	0.035
OGFR	0.66
EPM2AIP1	0.155
CDC5L	0.515
	-2.38
RAC2	-0.55
RAC3	-0.56
RAC1	-0.62
SBDS	-0.125
RCL1	0.11
VCL	-0.935
MRPS18A	-0.44
VCP	-0.835
CPLX1	-0.84
AP2A1	-1.15
AP2A2	-0.19
PBX4	0.46
FIGNL1	-0.425
PBX2	0.335
PBX3	0.375
PBX1	-0.815
	0.81
NSUN3	-0.31
NSUN2	0.17
NSUN5	0.335
NSUN4	-0.22
	2.59
NSUN6	2.13
	1.57
TUBG2	-0.87
PTCH2	0.45
PTCH1	0.88
TIMM44	0.085
PAGR1	0.675
	1.5
	-0.125
RAD9B	1.98
RAD9A	0.3
	1.67
ERGIC2	-0.57
ERGIC3	-0.745
CDR2L	0.17
ERGIC1	-0.78
	0.32
	2.8
CLU	-0.635
B3GAT3	-0.27
PER1	0.52
CPPED1	-0.46
	3.04
UXT	-0.57
	-0.065
	-0.39
SPG21	-0.52
	-0.15
	1.43
NANOS1	-1.09
GSDMD	-0.64
	-0.78
	-0.26
	0.86
	-1.42
	-1.665
DLGAP1	0.94
DLGAP4	-0.175
DLGAP5	-0.7
BRDT	-0.7
SOBP	0.89
MBNL2	0.005
MBNL3	-2.12
	0.98
FBXL14	-0.67
	2.165
	0.09
OIP5	-0.93
	1.29
CLCN3	-0.795
CLCN2	0.06
CLCN7	-0.175
CLCN6	1.135
CLCN5	-1.22
CLCN4	-0.3
	1.69
FAM169A	-0.61
	0.51
	0.07
BRD8	0.975
BRD9	1.27
KSR1	0.385
	0.9
BRD7	0.96
BRD1	0.845
BRD2	1.655
BRD3	-0.17
DNAJA2	-1.125
DOLPP1	-0.225
PTPN18	-0.42
SPAG4	-0.54
	2.12
DNAJA4	-1.84
AKT1	0.215
PTPN13	-0.87
PTPN12	0.53
PTPN11	-0.91
	-0.89
MYCBP	-0.045
PTPN14	0.29
FPGS	-0.73
MAGEL2	-2.75
UTRN	0.135
LYAR	0.635
	-1.18
ABHD16A	0.15
C16orf74	0.07
MRPL24	-0.91
	-0.46
DMD	-0.7
MRPL20	-0.685
SEH1L	-0.71
MRPL22	-0.73
LYRM4	-0.265
GAB2	0.31
MRPL28	-0.64
	0.51
GAB1	-0.02
C2orf81	-0.4
