PLEKHG2	-1.71
PLEKHG3	-1.03
CERS4	0.31
PLEKHG1	-0.11
HSPBAP1	1.67
CERS3	2.88
PLEKHG4	-2.29
PLEKHG5	-1.25
NSA2	0.38
	0.04
ZNF846	0.82
NAMPT	1.55
ERI3	0.08
CERS5	0.44
	-0.55
	-0.53
KIAA0355	1.13
	0.17
	-0.53
SHANK3	2.16
SHANK2	0.96
	-0.8
SYT8	0.0
CNOT11	0.76
	2.77
MIER1	2.42
MIER2	-0.1
MIER3	-0.45
ATXN7L2	-0.23
	1.82
TOM1	-0.36
	1.53
CNPPD1	-1.65
AQP11	2.41
C17orf58	0.91
	0.43
	0.19
PSPN	0.19
CST3	-2.05
FCHSD1	-1.34
PMVK	-3.17
RABIF	-1.94
	-2.17
	1.51
	-0.44
	0.61
	1.11
DAG1	0.97
	-0.12
MYADM	0.67
	0.29
	2.1
	0.13
	0.28
NAF1	1.76
CEBPB	-3.97
CEBPA	2.15
ACVR1	0.3
CEBPE	-3.57
CEBPD	-3.79
	-0.09
	-0.43
	-1.85
SDF2L1	-4.02
ERICH1	1.4
	1.35
ACSS2	0.46
GOPC	-1.17
CEBPZ	2.01
POLR2J	-1.19
SLC25A10	-0.56
ZNF726	0.95
ZNF710	-0.19
	0.29
ZNF175	1.33
MLLT4	1.43
EDRF1	1.45
MLLT6	-1.07
	3.79
	-0.05
MLLT1	-0.58
MLLT3	0.72
	0.98
	-2.26
	-5.0
	-0.94
	-2.28
	-3.81
	1.9
	-1.04
FBXL14	0.64
	-2.75
	0.48
NOSIP	-2.67
BTG3	2.72
BTG2	-2.11
BTG1	-2.68
	1.53
C12orf43	-1.03
UPRT	1.24
ZSWIM4	-1.84
ZSWIM5	0.14
PIF1	-2.26
RTN4IP1	0.26
NUPL1	0.66
NUPL2	0.1
ZSWIM3	1.59
NDRG1	0.11
NDRG2	-1.38
NDRG3	0.88
	0.01
NPAT	2.46
TTC30A	0.2
	-1.32
ELMO3	-0.35
HM13	-0.43
GGA1	-1.29
GGA3	-1.7
GGA2	-0.5
	-0.55
SORBS1	0.5
SORBS3	0.32
SORBS2	1.93
	-1.35
SCRN1	0.16
LAX1	-0.43
