PLEKHG2	-0.8775
PLEKHG3	-0.59
PLEKHG1	-0.553333333333
PLEKHG6	-0.2925
	-0.546666666667
PLEKHG4	0.145
PLEKHG5	0.5475
NSA2	-1.27
NAMPT	-0.885
	0.77
MAN2A1	-0.555
	-0.5325
	0.02
KIAA0355	1.21
	1.52
MIER1	-0.58
MIER2	-0.5975
MIER3	-1.3375
	1.0875
AQP11	1.54
C17orf58	-0.563333333333
TUBAL3	0.41
DAG1	0.395
MYADM	0.1325
	-0.783333333333
	-0.2075
	-0.16
	-0.2675
	-0.663333333333
ZNF726	-0.445
ZNF710	-0.8975
ZNF711	0.666666666667
	0.05
ZNF175	-0.506666666667
MLLT4	-0.385
MLLT6	0.8675
	-0.77
MLLT1	0.1525
MLLT3	0.23
	-0.095
	-1.18
	-0.06
	0.2125
	-0.575
	0.3425
	0.405
	-1.17
	-0.25
BTG4	0.176666666667
BTG3	0.265
BTG2	-0.426666666667
BTG1	0.5425
	0.465
	-1.6
NUPL1	0.095
NUPL2	1.33666666667
	-1.74
NPAT	0.835
TTC30A	-1.265
GGA1	0.075
GGA3	-1.3475
GGA2	-1.0875
SORBS1	-0.51
SORBS3	0.635
SORBS2	-0.253333333333
TSHZ2	-0.415
TSHZ3	1.1025
TSHZ1	-0.256666666667
	1.4525
ARHGEF28	-1.6975
	-0.66
TRNT1	-0.24
ARHGEF26	0.825
	-0.15
MKL1	-0.343333333333
MKL2	0.1375
ENTHD2	0.69
ENTHD1	0.645
LMNA	-0.9175
	-0.536666666667
ZDBF2	-0.22
SORCS1	-0.085
SORCS2	1.1925
SUPT16H	-1.8025
	-0.44
	-0.5
PREPL	1.18
	0.51
	0.17
	-0.493333333333
CDHR1	1.3175
CDHR2	-0.4825
CDHR3	2.17
CDHR4	0.185
CDHR5	-0.32
	0.49
	-0.045
	-0.25
	0.496666666667
	0.6575
TCOF1	-0.575
	0.05
	-1.52
OR2AT4	1.195
	1.73
	-0.99
	0.34
	-1.69
ZIK1	0.21
USP8	0.92
USP1	1.68333333333
USP2	1.105
USP3	-0.9175
USP4	-1.5775
USP5	-1.065
USP7	-1.63
RPL38	-0.95
RPL39	0.97
	-0.385
RPL37	-0.64
	1.07333333333
RPL35	-0.675
	0.01
RPL30	-0.745
RPL31	-0.575
CD302	0.233333333333
FAM13B	0.115
FAM13C	0.24
	0.425
