UBE2Q1	1.02666666667
RNF14	0.87
UBE2Q2	-0.186666666667
	1.03
RNF11	1.04333333333
RNF13	-1.07333333333
	-0.503333333333
	0.325
	-0.49
	0.553333333333
	0.116666666667
MVB12B	0.616666666667
TYW3	0.17
	0.46
MZT2A	0.833333333333
	-0.0566666666667
	0.98
	0.92
	1.515
	0.686666666667
ASS1	-7.07
	1.85333333333
	0.3
NCBP1	-0.19
	-1.21
	0.58
ZNF879	-1.70666666667
ZNF878	0.42
	0.755
DISC1	0.44
ZNF703	-1.47333333333
STYXL1	0.0933333333333
	0.32
	0.16
ZNF707	-0.59
ZNF706	0.46
	0.6
ZNF704	-0.153333333333
ZC3H10	0.186666666667
	0.11
RNF115	0.443333333333
RNF112	0.626666666667
ZC3H14	-1.27
RNF111	-1.28666666667
	0.16
ZC3H18	-0.223333333333
GRIN1	3.11
REM2	0.383333333333
	0.99
DHX8	-1.82666666667
DHX9	-1.92333333333
	1.58
TCOF1	-0.0733333333333
NSRP1	-0.0533333333333
	1.41333333333
NUP98	-1.33
XPC	-2.22666666667
SP1	-2.25666666667
GRINA	-0.49
SP3	-1.00333333333
NUP93	0.146666666667
SP5	0.915
SP6	-2.11
SP7	1.07
SPPL3	-0.293333333333
GOLIM4	-5.98666666667
	0.0
	1.47
	-0.0533333333333
OPA1	-0.07
	1.63
RAB40C	0.626666666667
RAB40B	1.12666666667
	0.42
FBL	0.0933333333333
	0.26
LAPTM5	-0.03
MDP1	0.663333333333
TICRR	-2.555
GTSE1	-4.07
	-1.40333333333
B2M	-10.24
	2.45
	-0.23
	-1.34
	-0.203333333333
RPRD2	0.603333333333
	-0.03
SPPL2A	-3.22333333333
	0.186666666667
SPPL2B	-0.483333333333
ITGA8	1.93
ITGA9	-2.95333333333
UGCG	1.61666666667
MYO3B	1.73666666667
ATP2A1	1.27
ATP2A2	1.84333333333
ATP2A3	2.01333333333
ITGA1	-3.72333333333
ITGA2	-6.45666666667
ITGA3	0.596666666667
ITGA4	-1.95666666667
ITGA5	-3.08
ITGA6	-2.48333333333
ITGA7	-1.91666666667
TRHR	-1.84666666667
PMM2	2.23666666667
DENND4A	-0.0333333333333
DENND4B	0.506666666667
DENND4C	-1.50333333333
	1.16
SWAP70	-3.23
RARRES1	0.9
PHLDA1	1.97333333333
PHLDA3	1.15333333333
UFSP2	0.49
	-0.56
	0.916666666667
	1.48
	0.703333333333
	1.86
	1.55333333333
	0.8
	-0.07
	0.19
	1.78
	1.75666666667
	0.543333333333
	-0.56
FBXL13	-0.74
FBXL12	0.163333333333
TIPRL	-0.443333333333
FBXL14	0.9
FBXL17	0.816666666667
FBXL16	1.35333333333
FBXL19	1.05333333333
FBXL18	0.48
	0.82
RALGAPA2	0.94
GHDC	0.373333333333
SDK1	-3.38333333333
SDK2	-3.11666666667
	0.953333333333
	1.19
GRP	1.18
TPRN	0.63
THSD4	-3.35
FAM212B	-1.08
FAM212A	0.333333333333
CHST9	-2.6
CHST8	-3.3
COL4A5	-5.55666666667
	0.32
COL4A3	0.01
COL4A2	-0.75
COL4A1	-6.76666666667
FKBP3	-0.863333333333
CHST1	2.16
CHST3	-1.29
CHST2	1.08
	-0.97
GCLM	-1.14333333333
CHST7	-2.25
	-1.85
	1.54
	0.833333333333
HLCS	-0.556666666667
NOG	-0.77
ITGAV	-0.5
	1.75333333333
CAMK1	2.73
ITGAL	-0.63
	0.585
HLF	1.51
NOV	0.89
	2.3
ITGAE	1.42333333333
	0.0533333333333
	2.42333333333
	-0.535
SMAD9	-0.21
TRERF1	0.523333333333
LRPAP1	-1.48666666667
SMAD5	-3.04333333333
SMAD7	1.78333333333
GOLPH3L	-2.17666666667
SMAD1	-0.97
SMAD2	-1.46
SMAD3	1.61666666667
MUS81	0.9
	-0.05
ST3GAL6	-1.28333333333
AMMECR1L	-0.886666666667
	0.665
	0.03
CYFIP1	-3.91333333333
IGF2R	-0.48
TMEM9	-0.263333333333
HRH2	1.11333333333
	-0.67
	1.14666666667
RAD21L1	0.84
SLC36A4	2.61
CKS1B	-2.8
SLC36A1	0.766666666667
HNF1B	-0.42
	0.16
	1.39
	-1.23666666667
	-0.11
	-0.12
ERICH3	0.703333333333
ERICH2	1.00333333333
ERICH1	-1.43333333333
C14orf119	-0.08
	0.05
ART3	-2.52
	1.67333333333
ART5	0.92
	1.16
	0.44
	1.32666666667
HAUS7	-0.00333333333333
	-1.17
ADRM1	-0.106666666667
TCEA2	-0.806666666667
TCEA3	-0.0433333333333
TCEA1	-3.42666666667
ABCD1	0.443333333333
COX4I1	0.78
	-0.115
BFAR	-0.08
	0.146666666667
	-1.25666666667
	0.92
	0.58
CRTAM	1.89666666667
ABCD2	2.79333333333
	-1.02
PIPOX	-3.87666666667
CADPS2	-2.30666666667
RLF	-0.96
CCDC112	-0.69
MCF2L	-0.753333333333
CCDC110	1.43666666667
RAB3A	1.55
LEO1	1.20666666667
MTCL1	-0.17
ATP1A4	0.28
ATP1A3	0.75
ATP1A2	-7.08333333333
ATP1A1	2.26666666667
	1.72333333333
	1.39
	1.97666666667
MGRN1	0.11
TCP1	-0.683333333333
	0.61
CRTAP	-0.103333333333
SP8	0.13
	-0.686666666667
CUEDC1	-0.863333333333
CUEDC2	-0.0966666666667
SP9	-1.11666666667
CPEB4	1.64333333333
	1.27333333333
CPEB1	-1.01
	1.28
CPEB3	1.18333333333
CPEB2	-2.46666666667
BEGAIN	0.0
	-0.42
SRBD1	-2.11333333333
ABAT	-0.486666666667
	1.27
ZNF780B	1.34
PRND	0.67
	0.53
WDR88	0.123333333333
FRG1	0.196666666667
	0.136666666667
RHEBL1	-2.32
	1.2
IFT80	-0.656666666667
	-0.586666666667
	1.63
IFT88	-0.17
IL10RA	1.87666666667
	2.25
FKBP9	-3.73
	2.14666666667
	-0.28
	0.55
	0.793333333333
KISS1R	-1.17
MCM10	-4.17
	-0.23
	0.356666666667
CSK	0.663333333333
SP4	2.10333333333
	0.94
LTBP3	-2.91
IL10RB	-0.0233333333333
FAM174B	1.08
ATG4C	1.17666666667
ATG4B	-1.76666666667
ATG4A	0.243333333333
THUMPD2	0.6
	0.546666666667
	0.973333333333
ATG4D	1.06666666667
DUSP28	1.585
PTCHD4	0.07
CAMKV	2.25666666667
LRGUK	-0.736666666667
AIM2	2.47666666667
UPK2	-1.42666666667
	2.27
CFH	-4.61333333333
CFI	-7.54333333333
PNP	-1.64
ANKFY1	-1.30666666667
CFB	-0.16
	-2.62333333333
	1.06
	0.626666666667
CREBBP	1.25666666667
PNN	-1.49333333333
	-0.615
ATP6V0E1	-5.02
ATP6V0E2	0.523333333333
	0.45
	0.533333333333
OPA3	0.816666666667
	-0.36
AAAS	-0.23
	1.13
	0.3
	0.83
GCLC	-0.836666666667
ABCB10	1.30666666667
SIDT1	3.34333333333
	1.71
	0.94
SIDT2	0.373333333333
CREB3	2.09666666667
TUBA4A	2.02666666667
	1.55333333333
	1.49
	-0.15
SIX4	-1.30333333333
SIX6	1.2
	-0.205
	-0.97
MR1	-0.82
	-1.04
	-0.37
	1.95
PAOX	-0.165
	0.47
CNPY4	-1.15333333333
CNPY3	0.29
CNPY2	-0.12
CNPY1	-0.705
NODAL	-0.12
	-1.66666666667
SYNJ1	0.666666666667
	0.21
KNDC1	-0.57
HMG20A	0.33
HMG20B	-3.11333333333
GLT8D2	1.13333333333
AAGAB	-1.47333333333
	0.34
	0.243333333333
C4orf19	0.85
	-0.253333333333
	0.66
SCYL2	-0.923333333333
SYNJ2	-3.295
CREB1	0.506666666667
C3orf70	3.13
	0.49
QPRT	-2.34
ZFP82	0.766666666667
CHFR	1.26
	-0.123333333333
SMDT1	2.55333333333
	1.93
	1.16
ZCCHC12	-0.386666666667
RCOR2	-2.06333333333
RFX4	-3.1
	0.79
APP	-0.243333333333
RFX7	0.546666666667
	5.87
RFX1	0.436666666667
RFX2	-1.01333333333
RFX3	-1.81333333333
	0.405
YDJC	0.52
IBA57	-0.8
	0.78
APC	-0.653333333333
TMEM179B	-0.856666666667
ETV3L	0.24
UQCRC2	-0.206666666667
XPNPEP1	-0.643333333333
	1.29666666667
	-0.126666666667
	1.15333333333
ADNP	-0.336666666667
	0.416666666667
	0.08
	0.936666666667
	-0.075
	-0.855
STXBP6	0.786666666667
KHDRBS1	-2.59333333333
	1.01333333333
KHDRBS3	-3.84666666667
KHDRBS2	3.23
	0.116666666667
TGFB1I1	-2.83
STAC2	3.62
	-0.12
	1.14
	2.43
	1.58
	2.4
ARPP21	4.28333333333
	0.985
	0.883333333333
	-0.13
	1.32
	0.913333333333
PANK1	1.69
	1.13333333333
	0.34
	1.22333333333
	0.463333333333
DPYSL4	0.423333333333
TARS2	0.393333333333
	0.0766666666667
DPYSL3	-3.07666666667
	0.81
	0.766666666667
	-0.1
	-0.16
IGFBP2	-7.21
IGFBP3	3.58
	-0.683333333333
SET	0.393333333333
BOP1	-0.01
	-0.09
IGFBP4	0.92
IGFBP5	-2.03666666667
	0.706666666667
	1.62
CYP2R1	0.85
CKLF	-0.106666666667
HNRNPA1L2	-0.463333333333
	0.806666666667
	1.04666666667
	0.0833333333333
	0.97
	0.433333333333
	0.96
	0.373333333333
	0.85
	1.98
	1.02
GTPBP6	-0.23
	0.52
KDM3B	-1.07666666667
	0.93
	-1.97333333333
KDM3A	-0.69
ZNF112	0.196666666667
SEZ6L	-1.76333333333
PPP6R3	-0.44
TMC4	-0.04
NSL1	1.32
TMC6	-1.215
	0.815
APIP	0.173333333333
TMC1	-1.31
TMC2	1.365
TMC3	1.13
VKORC1	-1.30666666667
EIF2B4	-1.07
GTPBP2	-0.463333333333
EIF2B2	-1.60333333333
EIF2B3	-0.743333333333
EIF2B1	0.573333333333
PRKAR2A	-0.306666666667
PRKAR2B	1.07666666667
	-0.41
MAGT1	-5.99
TXNIP	-5.80666666667
MLF1	-1.71666666667
CEP70	-0.6
IFT140	-1.93666666667
RSPH9	0.406666666667
TMEM14C	-0.64
	1.085
	0.5
	1.38
	-0.426666666667
RSPH1	1.49666666667
	1.64333333333
	0.74
TTC1	-0.8
	1.07
	-0.8
	0.43
MYT1L	0.61
	1.615
CEPT1	2.41
	0.585
CLIC6	2.0
PHACTR4	-0.26
CLIC4	-1.96
CLIC5	-1.42
PHACTR1	1.51333333333
NLGN3	0.363333333333
PHACTR3	-5.06
NLGN1	-2.76666666667
	1.44
	-1.09666666667
STMN2	-0.67
FYTTD1	-0.88
RIT2	-3.6
	1.40333333333
ASGR1	1.71666666667
TMEM145	0.466666666667
TMEM144	-0.806666666667
TMEM143	0.89
RIT1	-0.0866666666667
TMEM141	1.08666666667
	1.24666666667
	-1.84666666667
PCDHA6	-1.08
SIX3	8.76666666667
	-0.29
	0.453333333333
API5	-0.776666666667
	0.0
	-0.446666666667
PCDHGA9	-1.22
LRFN4	1.29
	0.766666666667
	1.22
RNF180	3.3
SOWAHA	2.20666666667
SECISBP2L	2.17
	0.42
	0.476666666667
	0.58
FAM32A	0.283333333333
SUGP1	-1.05666666667
	-0.526666666667
KIAA1191	0.783333333333
	-0.16
FER1L6	-1.66
VMP1	1.04333333333
FER1L5	-1.79
	0.92
	-9.41
GPN2	0.81
	0.89
	0.55
	-0.12
ZMAT1	0.0866666666667
ZMAT3	-2.17666666667
H1F0	-0.0133333333333
	-0.0333333333333
ZMAT4	1.23666666667
C19orf24	1.48
	0.486666666667
MYBL1	-2.4
NR1D1	1.81
NR1D2	0.67
CASP9	0.06
ITGB1BP1	2.0
	0.846666666667
	-0.13
	-0.08
	2.20333333333
ZNF2	0.0533333333333
ZNF3	-0.59
TIPIN	0.843333333333
UFSP1	-0.23
RNF182	-1.9
	0.626666666667
ZNF8	0.516666666667
	1.65333333333
MPRIP	-0.706666666667
	1.105
MTF2	0.77
	0.263333333333
	-0.0133333333333
	1.02
	0.2
PHLDA2	0.42
SYNDIG1	1.58
	1.93333333333
OGFR	-0.226666666667
	0.95
	1.67333333333
CDC5L	-0.903333333333
RAC2	-1.18666666667
RAC3	-1.65666666667
RAC1	-1.42333333333
SBDS	-0.2
