PLEKHG2	-0.34
PLEKHG3	-0.575
CERS4	-2.77
PLEKHG1	2.75
PLEKHG6	0.39
CERS3	1.92
PLEKHG5	-0.665
NSA2	-1.49
	-0.21
ZNF846	-0.22
NAMPT	-0.085
ERI3	0.12
CERS5	-1.38
NDC1	-0.02
	1.32
KIAA0355	1.59
	-0.08
	1.35
SHANK3	-0.78
SHANK2	0.355
SHANK1	1.68
KRT12	-4.955
SYT8	1.68
SYT9	-0.08
CNOT11	-0.19
MIER1	-0.185
MIER2	0.13
MIER3	0.535
SYT4	-0.97
ATXN7L2	1.03
CNPPD1	2.77
AQP11	-0.02
C17orf58	0.48
	-0.71
	0.37
	1.15
INVS	-0.89
ABCB1	0.79
	-0.585
SEPT1	-0.95
KLC3	1.35
TUBAL3	0.075
DAG1	-0.49
MYADM	-1.305
	-3.005
	1.475
NAF1	1.24
CEBPB	1.085
CEBPA	0.65
	1.0
ACVR1	1.115
CEBPE	0.69
CEBPD	2.82
	-1.015
	-0.575
ERICH1	0.81
	0.56
	1.57
GOPC	-0.705
CEBPZ	0.405
CPQ	-2.97
ZNF726	-1.36
ZNF710	0.27
ZNF711	-1.27
	0.825
ZNF175	-0.735
MLLT4	1.765
EDRF1	-0.645
MLLT6	3.67
	0.845
MLLT1	0.45
MLLT3	0.59
	-3.475
	-0.895
	1.32
	-0.64
KRT6B	8.32
	-0.21
PRAMEF8	-0.485
	1.145
RASL10A	-0.78
CRTC1	-1.03
NOSIP	-0.86
BTG3	-1.255
BTG2	1.72
BTG1	0.525
C12orf43	0.84
UPRT	-0.745
ZSWIM4	2.44
ZSWIM5	1.095
PIF1	0.025
RTN4IP1	-2.025
NUPL1	-0.665
NUPL2	-0.135
ZSWIM3	0.785
NDRG1	3.25
NDRG2	0.645
NDRG3	-0.125
	-0.865
NPAT	-0.45
TTC30A	-1.29
	0.73
SVOPL	-0.53
SPA17	-0.21
HM13	0.535
GGA1	-0.205
GGA3	1.125
GGA2	-2.315
	-0.12
	-0.07
SORBS1	-1.36
SORBS3	0.21
SAV1	-0.735
TBX2	2.235
LINGO4	-0.32
LINGO2	-0.27
LINGO1	-1.63
PER2	3.865
TSHZ2	0.395
TSHZ3	2.595
TSHZ1	0.565
	-0.78
INHBA	-0.44
INHBB	-0.17
	0.185
HINT3	-1.49
MPLKIP	0.17
	1.075
ITM2C	-1.375
LRIF1	-0.285
	1.42
