PLEKHG2	-1.34
PLEKHG3	-1.28
CERS4	-2.86
PLEKHG1	-2.67
HSPBAP1	-1.6
CERS3	-0.18
PLEKHG4	-0.16
PLEKHG5	-2.29
NSA2	-0.04
	-1.62
ZNF846	-1.01
NAMPT	-1.46
ERI3	-0.82
BPIFB2	0.39
CERS5	-1.19
NDC1	-1.4
	-0.07
KIAA0355	1.07
	0.32
UBE2D1	-1.56
SHANK3	-1.83
SHANK2	-2.26
	0.47
SYT8	0.56
METTL17	0.37
CNOT11	-0.74
	-1.43
MIER1	0.8
MIER2	-0.94
MIER3	-0.28
ATXN7L2	-1.02
	1.22
TOM1	-0.16
	0.57
CNPPD1	0.33
C17orf58	0.57
	-2.49
PSPN	-3.54
FCHSD1	-0.5
PMVK	0.24
RABIF	-1.26
	-0.48
	-0.45
	0.23
DAG1	-1.44
	-0.03
MYADM	-2.11
	2.71
	1.08
NAF1	2.69
CEBPB	8.38
CEBPA	1.33
SLC25A14	-1.73
ACVR1	-3.66
IL31RA	0.41
CEBPD	-1.76
	1.34
	0.92
	1.11
SDF2L1	-0.17
ERICH1	-0.68
	-2.6
ACSS2	1.42
GOPC	-1.15
CEBPZ	-0.43
POLR2J	0.42
ZNF726	-1.9
ZNF710	-1.15
BCKDK	-0.48
ZNF175	1.56
MLLT4	-0.67
EDRF1	4.49
MLLT6	0.08
	-0.08
	0.68
MLLT1	-1.52
MLLT3	-0.65
	-0.29
	0.09
	0.44
	0.71
	-0.07
	0.22
	0.47
FBXL14	1.84
	-0.33
	-0.67
	1.93
NOSIP	-2.02
BTG3	0.79
BTG2	-0.27
BTG1	7.64
C12orf43	-1.19
UPRT	-0.89
	-0.85
ZSWIM4	0.53
ZSWIM5	-0.69
PIF1	-1.25
RTN4IP1	-1.02
NUPL1	-1.01
NUPL2	-2.89
ZSWIM3	0.06
NDRG1	2.28
NDRG2	0.76
NDRG3	-0.08
	-1.54
NPAT	-1.1
TTC30A	-1.81
	-0.64
	-3.02
HM13	-0.37
GGA1	-0.06
GGA3	-1.13
GGA2	-0.99
	0.21
SORBS1	-2.02
SORBS3	-0.57
SORBS2	-2.29
	1.05
LINGO4	1.94
LINGO2	1.05
LINGO1	-1.59
TSHZ3	-2.99
TSHZ1	3.12
INHBA	3.39
INHBB	-1.56
	2.14
	0.89
HINT3	-1.86
SYT2	-1.76
	1.22
	0.39
ITM2C	-0.05
LRIF1	-2.66
	1.82
	-2.13
	1.3
	-0.72
	1.44
	-0.69
FAM151B	-0.35
ARHGEF28	0.62
CMA1	-1.02
PARD3	-1.74
RUNX1T1	-1.98
FAM104A	0.49
KIAA0368	-1.79
TRNT1	-0.22
ITM2B	0.05
ARHGEF26	-1.55
PORCN	-1.35
TEX9	0.42
	1.1
RALGPS2	-1.0
	-0.17
RALGPS1	-3.38
B3GNTL1	-2.07
MKL1	-3.07
MKL2	-1.16
TEX2	1.34
ZBTB45	-0.74
LTA4H	0.37
LMNA	2.83
ITM2A	0.44
	-0.24
	-2.12
SORCS1	-0.92
SORCS2	-0.67
SUPT16H	-0.78
	-0.79
CMAS	-1.57
UBFD1	2.73
FKBP15	-1.36
ACADM	0.99
MCL1	1.45
PTTG1	-1.68
C14orf28	0.97
	-1.83
TSSK6	0.68
PREPL	-0.08
GPR180	-1.37
	0.0
	2.82
SUPT6H	-0.28
SASS6	-1.26
SLC27A4	-0.03
SLC27A6	0.0
SLC27A1	0.24
	-1.18
SLC27A3	0.0
IMP3	1.29
HMGXB3	-2.64
HMGXB4	-2.17
LRRK1	-0.82
LRRK2	1.13
THEM6	-1.6
CDHR1	-2.42
CDHR2	1.1
ZBTB48	1.15
DBN1	-0.07
	0.97
	0.32
C1orf168	1.62
TRIM39	-1.93
TCOF1	0.61
USH2A	-0.4
NEDD4L	0.3
TRIM33	-0.43
TRIM32	1.08
TRIM37	-1.55
TRIM35	1.93
FOXO3	0.04
FOXO1	6.65
DLAT	-0.9
FOXO6	5.38
FOXO4	-0.35
	1.25
THAP11	1.58
BTAF1	-1.88
	3.88
WSB1	-2.67
DBNL	-1.03
	0.62
	1.22
KRT72	0.34
	0.39
	2.57
	-0.26
FAM114A2	0.57
MTFR1	1.3
ALDOA	0.92
ALDOC	-1.37
ALDOB	1.71
	1.2
	-1.02
	1.43
COPE	-0.86
SLC24A3	-0.1
ZIK1	-1.05
	-0.66
	-0.03
NSFL1C	0.24
TMEM80	1.96
LMAN1L	-0.72
	2.48
STX16	-0.58
USP8	-0.36
C12orf57	-0.89
	1.8
	-1.16
XPR1	-0.29
USP1	-0.73
USP2	2.04
USP3	-0.5
USP4	-1.61
USP5	-1.21
USP7	-1.44
RIBC1	0.21
IL1RAP	0.63
MIS12	-0.62
NR1D2	2.68
EIF2B1	-0.31
TPRKB	-0.5
CARD6	-0.55
	0.94
FARS2	-2.73
	0.97
RPL38	2.25
RPL39	1.99
	3.17
RPL37	0.43
	-1.02
RPL35	1.6
	-0.28
RPL30	3.04
RPL31	0.52
	1.22
	-0.33
FAM13B	0.27
FAM13C	-0.46
	0.39
BCAS2	-0.29
BCAS3	-0.52
BCAS1	2.11
	0.33
	2.81
	-0.99
	0.37
	1.3
	-0.64
TPP1	-0.18
TPP2	-1.36
RAD50	0.05
	-0.72
SFMBT1	-1.65
SFMBT2	-0.2
ZZEF1	0.24
	0.21
HIST1H2BD	2.75
BRF2	1.46
CEBPG	1.91
BRF1	-0.6
SETX	-0.51
	-3.75
SGPP1	-0.62
	0.97
MLYCD	-1.82
KRT79	0.7
HIST1H4B	-3.0
	1.66
CEBPE	1.78
LDB3	2.4
C1orf109	-0.87
FARSB	0.36
RPL3L	-1.11
UAP1L1	-0.4
METTL1	0.79
TTBK2	-1.3
AMMECR1L	-0.76
CCDC90B	0.71
NCOR2	-1.69
NCOR1	-0.78
	3.99
LYSMD3	-0.67
METTL3	0.24
PEBP1	0.91
	0.91
MAGOHB	-0.31
ABHD17B	-0.47
	0.97
	-0.59
PPME1	0.46
PCOLCE	0.39
FLNA	-0.7
FLNB	2.72
FLNC	-1.4
	-2.43
CEP164	-0.17
	1.38
ANKRD55	1.77
APAF1	-3.76
	-0.9
LRRIQ1	0.45
	-1.63
AKNAD1	-0.67
	3.89
	2.27
	-0.06
CNNM3	-0.73
CNNM2	-0.35
	-1.06
	-0.65
TINF2	1.71
	-1.9
ZNF408	4.7
SCAPER	-1.86
EGF	-2.13
SLC4A11	-0.01
SLC4A10	-1.79
	0.93
	0.05
	-1.0
	1.59
	0.0
	0.18
FST	0.58
HTR1B	0.51
	-0.56
	0.7
	-0.29
	1.22
	0.78
	2.19
FOXF2	0.79
	1.79
C11orf54	-0.64
PBDC1	0.16
	0.97
PTPRZ1	-1.07
	-0.36
POLD1	-0.95
POLD2	-0.66
POLD3	-1.9
POLD4	-0.4
	-1.85
	0.39
DUT	-0.67
RALB	-0.22
RALA	-0.85
RBM8A	1.23
HDAC1	-0.67
	2.07
HDAC3	-1.15
	0.77
HDAC5	-0.9
HDAC4	-1.55
HDAC7	-2.15
HDAC6	-0.66
HDAC9	1.52
HDAC8	-1.23
	0.57
	-1.82
GZF1	-1.77
TSHR	1.32
	-0.88
	1.22
COG1	-2.37
GMPR	-0.6
GMPS	-1.81
EPAS1	0.59
ENTHD2	-0.34
DCLK1	0.14
MPEG1	-0.93
FLI1	-1.51
	1.22
C20orf194	-2.58
CYP26B1	0.92
UPF3B	-2.16
UPF3A	0.0
STRN	-3.0
AGMAT	-1.05
	0.24
PNLDC1	0.97
	0.24
	2.99
CORO1B	-1.22
	2.01
	0.77
CLCN3	-1.79
CLCN2	-0.49
	-1.54
CLCN7	-0.9
LIX1L	-0.43
CLCN5	-2.01
	0.67
CCDC47	-0.08
IKZF5	-0.25
IKZF4	-2.78
CORO1C	-2.47
ADM2	0.97
IKZF2	-1.34
H2AFV	0.16
MAGEE1	-1.54
MBTD1	3.63
H2AFX	-2.13
H2AFY	0.22
H2AFZ	0.59
SGSH	-0.52
	-1.08
SON	-2.53
PIGY	-0.39
	-1.96
CNN1	0.57
BANP	2.3
	1.52
PGGT1B	-0.95
HADHB	-1.23
PRAMEF8	4.06
	-1.22
	1.86
FGF18	0.57
	1.22
MGMT	1.39
CORO1A	0.72
	1.04
	-0.88
	1.75
ASL	0.34
MED20	0.92
SLC12A2	-1.72
IKBIP	-0.14
SKP1	1.06
COMMD3-BMI1	-1.16
LMCD1	0.77
DPCR1	2.63
	0.48
N4BP1	-1.39
SNRPD3	2.39
ANGEL2	-0.85
	-0.3
SNRPD2	1.73
PRSS46	1.6
SNRPD1	-0.99
	-0.17
	-1.87
	-0.62
PDE8A	1.09
PHC1	-1.41
	0.57
PHC3	-0.68
PHC2	-1.99
NPY1R	1.68
SEC16A	-1.32
SEC16B	-0.11
GTF2H5	-0.08
MED22	-0.97
	0.1
CCDC91	-1.24
ZWINT	0.62
	-0.5
TREM2	1.81
	0.05
GOLT1B	0.29
	2.76
	0.39
GTF2H4	0.69
CSNK2A2	-0.47
CSNK2A1	-1.64
	1.36
	-0.6
	1.62
	1.47
ZSWIM6	0.69
IER3IP1	0.92
	-1.08
ZSWIM7	-1.23
TERF2IP	0.98
RNF8	-1.45
CHMP3	-0.54
RNF7	-0.28
RNF4	2.7
RNF5	-0.37
CHMP7	-0.26
CHMP6	-1.33
NET1	0.04
ZSWIM1	0.01
RECQL5	-0.16
RECQL4	0.45
SCLT1	-0.01
	1.9
GCNT1	0.08
FAM170B	0.39
GCNT2	1.91
GGT1	1.5
NAIF1	4.12
ALPK1	0.25
MARK4	-1.34
ALS2CR12	0.16
MARK1	-0.74
MARK2	-1.61
MARK3	-0.93
SLC12A9	-1.38
STRIP1	-2.59
STRIP2	-0.64
NMD3	-0.31
	1.5
	1.4
	-0.64
EXTL1	1.18
EXTL2	-1.55
EXTL3	-1.3
	0.48
SERF2	2.7
TIA1	-1.63
TMEM160	0.61
	1.04
TMEM165	-3.88
TMEM164	0.26
TMEM167A	0.43
	1.04
TMEM168	-3.83
	0.2
TBC1D9	1.46
C12orf10	0.32
	0.44
	1.3
DHX29	0.2
TBC1D1	-1.05
TBC1D2	-2.49
TBC1D4	0.33
TBC1D5	-1.21
	1.04
TBC1D7	-0.47
	1.4
MYO5B	2.02
	0.57
	3.13
SLC4A5	-0.69
HNRNPDL	-3.07
SDCCAG8	-0.17
BTD	-2.62
RYR1	-0.4
	0.59
RYR3	0.31
	-0.73
	1.07
ITGAV	-3.69
	0.61
C18orf32	1.88
SAE1	-0.37
ITGAL	-2.1
XPNPEP2	-1.56
	0.32
ITGAD	-0.26
	-0.25
ATE1	-1.68
GTF2E1	-1.4
GTF2E2	-0.7
	-1.03
AKIRIN2	0.71
AKIRIN1	0.97
APOBEC1	-0.28
AP3M1	-1.76
AP3M2	-0.57
	-0.24
	1.13
CUL5	-1.9
	0.16
LIMD2	-1.22
LIMD1	-0.79
	2.05
	-0.55
	-0.26
NOP58	-0.5
	-1.54
KLHL42	-2.64
ITGA1	-1.27
ACSF2	-0.33
ACSF3	-0.74
ITGA5	-3.83
	0.36
CUL1	-2.45
ZNF865	-1.39
	-2.33
ZNF627	-1.05
SARNP	0.05
UNC119	-1.9
FLII	-0.37
CUL3	-0.78
KCNIP3	-1.76
ZNF91	-0.97
C14orf119	0.41
	-1.62
	0.87
TPCN1	-1.32
TPCN2	-1.17
	-1.02
	-0.57
SCHIP1	-0.54
	1.2
	0.56
CDC20B	0.92
LTBP4	-0.11
LTBP3	0.02
LTBP2	-0.86
LTBP1	0.3
	4.31
	1.49
	1.78
GLTP	0.89
HBEGF	6.04
MRPS33	0.38
IGSF3	-2.66
STK10	-1.2
M6PR	0.01
NDUFS1	-0.03
FAM210A	-0.89
ZNF12	-0.81
ZNF205	-0.73
	2.57
ZNF546	-0.72
EBF4	-1.11
EBF3	1.91
EBF2	0.47
EBF1	1.59
	-0.15
	2.8
	1.66
R3HCC1L	-0.52
LAMA5	-3.48
	-0.04
	0.0
	-0.25
ZNF787	0.38
SECISBP2	-1.64
NDUFS3	-0.66
	0.48
CACNA1H	-2.01
CACNA1I	-0.74
CALHM2	-1.48
	1.55
CACNA1A	0.23
CACNA1B	0.47
CACNA1C	-1.98
CACNA1D	-1.7
ABCG2	-0.04
	-1.7
LMLN	-2.03
IGF2BP1	2.06
IMPAD1	-1.52
GNG12	-0.75
CMC1	0.35
CACNA1S	1.05
	1.84
ARHGEF40	-1.03
	2.03
RASAL2	-2.55
	2.49
XIAP	-1.51
DOPEY1	-2.94
SHROOM3	-0.81
SHROOM2	-1.03
	-0.45
	0.44
	-0.37
XRN1	-2.34
	-0.52
SHROOM4	-1.3
ARHGAP4	-1.7
	-2.47
ARHGAP6	-0.14
ARHGAP1	-0.71
	1.45
	-2.11
AP5Z1	0.52
	4.87
	-1.42
	0.05
COL19A1	-2.55
	0.57
DYNLRB1	2.06
RPUSD4	-0.3
TDRKH	-0.04
WDPCP	0.28
COL11A1	-1.62
COL11A2	0.35
CLDN9	2.09
	-2.91
MPLKIP	-0.62
TIPARP	4.51
DYNC1LI1	-0.13
DYNC1LI2	-2.27
	3.01
	1.09
	1.72
	1.11
	-1.1
	1.29
	0.88
	0.47
CXCL2	-3.61
	1.04
	1.49
UTP3	-0.5
MTCH2	-1.04
MTCH1	0.87
RPUSD3	-3.8
GNAI3	-0.35
	2.73
	1.6
ANKRD27	-1.79
ANKRD26	-1.53
	-1.65
ANKRD24	2.36
TIAL1	-0.45
CNOT3	-0.27
CNOT2	-1.88
CNOT1	-1.52
CNOT7	-2.89
CNOT6	-1.94
ANKRD29	1.24
ANKRD28	-2.31
SARS2	0.97
PTDSS1	-0.87
IFT172	0.62
	-1.22
UVRAG	-2.67
	-0.1
	-0.8
RNF103	-1.88
UFD1L	0.55
	1.41
NFIC	-0.15
NFIB	-1.2
NFIA	-2.22
LGR6	3.1
NCAN	0.39
GNAI1	0.87
TTF2	0.43
	-0.84
TTYH1	-1.84
TTYH2	-0.55
CXCR4	1.86
GRASP	1.07
	0.2
HLTF	0.95
NFIX	-0.62
FBXL20	-2.06
EPDR1	-0.26
ZNF292	-0.73
IGSF8	1.84
IGSF9	-2.69
	2.4
WDTC1	-0.71
TMUB2	0.72
IGSF1	0.44
	3.97
CSNK1D	0.16
CSNK1E	0.89
	2.43
KLHDC1	-2.38
ALDH16A1	0.24
C7orf26	2.01
DLC1	3.06
CASP8AP2	1.22
ADAM12	-1.38
	-0.75
C2orf42	2.1
RNF26	-0.17
	0.32
SYNRG	0.49
PKIG	-0.25
PKIA	0.78
RPL14	-0.82
RPL15	-0.2
RPL17	4.29
RPL10	-0.27
RPL11	-1.38
RPL12	-2.99
RPL13	0.96
	0.76
SCN9A	0.97
RPL18	-0.01
RPL19	0.34
	-1.57
	-0.97
OGFOD1	-0.84
OGFOD3	-0.8
RCOR2	-2.02
ARHGEF25	1.19
RCOR1	-0.52
LYRM2	0.1
LYRM1	-1.11
LYRM7	-0.52
P2RX7	5.37
LYRM5	-1.3
LYRM4	-0.34
LNPEP	-3.46
CLTA	1.06
LYRM9	2.05
HYAL1	-3.13
	1.39
	-2.23
GSS	1.56
GSR	-0.82
	-1.7
CLTC	-2.36
MPHOSPH8	0.92
	1.43
LMAN2	1.01
SLCO2A1	0.34
SLC36A2	0.05
	-1.76
LRFN4	1.43
	0.33
PATL2	0.33
PMFBP1	0.86
TAGLN	-0.1
PRKRA	0.55
PALM3	-1.12
PALM2	-0.55
WNT3	0.56
WNT2	-0.47
WNT1	0.64
HK1	1.13
UNC80	0.44
WNT4	-0.86
SYNGAP1	-0.84
	2.95
MOB3A	-1.82
FSD1	-0.85
	-0.1
SOD2	0.43
SOD3	-0.21
GRHL2	2.7
SOD1	0.13
GBP4	1.11
GBP2	-0.07
	-1.77
GBP5	0.2
C16orf74	-3.24
	0.56
DAP3	0.1
UST	-0.48
	-0.36
CUL9	0.71
	-1.31
COL6A3	-1.31
COX7A2L	-0.32
	-1.23
INSC	0.08
GNAS	1.55
CSTF2T	1.12
TMPRSS6	1.5
INSR	-1.84
	-0.4
	0.54
	-0.67
	1.8
UQCRC2	-0.52
NAGLU	-0.44
	0.92
TMED10	-0.95
DMXL2	0.52
	2.72
DMXL1	-2.17
BCL2L11	4.63
MBIP	-0.4
BCL2L12	1.12
	0.54
TM4SF1	-4.9
	0.44
	-0.8
MYH1	-1.31
NFATC2IP	-0.43
EED	0.34
	-1.95
TPRN	-0.17
CHGA	0.45
	0.4
	0.49
	0.48
C7orf50	-0.81
AMIGO1	-1.82
AMIGO2	0.0
	0.91
DDX11	-2.2
NAPB	3.21
	0.89
	-1.18
NAPA	-0.16
	0.09
CLYBL	1.08
ID4	0.07
ID2	6.31
PGM2	-0.8
PGM1	0.1
ID1	-1.56
	-1.49
C6orf62	-1.69
PDCD6IP	1.34
CHAF1A	0.11
	-3.08
	-0.96
CHAF1B	-0.51
	0.32
RMND5A	0.81
RMND5B	-1.84
DNAJB12	-1.44
	0.47
	-2.69
RRNAD1	-0.37
CGN	-0.69
TPD52	0.72
WWC2	-0.77
CACNB1	1.77
DTL	0.75
	1.13
CACNB4	-1.09
ASGR1	-0.11
C16orf52	1.33
CHTF18	0.46
QPCTL	-0.01
OR2H1	-0.26
OBSCN	-0.16
	2.44
	0.52
KDM6B	2.6
CAMK1	0.23
TRUB1	-0.12
TRUB2	-1.77
CUL7	-1.67
IDS	-0.38
ZNF503	2.99
HORMAD2	1.26
ZNF507	0.99
	-0.28
AMMECR1	-0.06
	-0.72
GSKIP	-0.49
IDE	-1.54
ARPP21	1.13
SIRT3	0.43
	1.47
	-1.69
EIF5B	-0.01
FTMT	1.21
GSTA3	0.26
PXK	-0.25
WDFY4	-0.08
PXN	1.96
WDFY3	-3.33
EIF5A	-0.87
ACY3	0.88
ACY1	0.69
	-0.67
HARBI1	-0.21
ANKRD37	0.06
FAM149B1	0.65
FAM149A	-0.3
HS1BP3	-1.49
MED30	1.14
MED31	1.61
SLC52A3	-1.25
	-0.23
	0.48
	0.57
SPRYD3	-1.58
SPRYD4	-1.32
	3.1
NF1	-2.45
SPRYD7	-0.6
	-1.91
	0.45
	2.61
SCN3A	2.01
	-0.7
TRIM63	0.22
	1.85
CUL2	-1.83
	0.5
ISOC2	0.55
FRAS1	-1.18
NBL1	-0.05
	-0.54
CCDC51	0.16
PHEX	2.47
TMEM11	0.07
SNCB	1.56
ENOPH1	1.92
NSMCE2	0.26
BNIP3L	-0.15
	-0.18
HIST1H3C	1.3
TSSK4	0.45
