UBE2Q1	0.86
RNF14	0.97
RNF10	-0.6
RNF11	0.22
RNF13	-0.47
	-1.0
	-0.97
	0.3
MZT2A	2.53
	2.47
ATRX	-0.81
PMM2	1.03
PMM1	-2.18
ASS1	-3.76
	0.87
NCBP1	-0.92
MVB12A	0.0
ZNF879	-1.14
NID2	-0.98
ZNF703	0.56
STYXL1	2.16
	1.1
	0.53
ZNF707	-0.44
ZNF706	1.04
ZNF704	-1.03
ZC3H10	-0.87
	-1.26
RNF115	1.68
	0.09
ZC3H14	-0.24
SPN	-2.07
RNF111	-0.73
	1.39
ZC3H18	-0.36
DHX8	-0.27
DHX9	0.23
TCOF1	1.07
NSRP1	1.45
NUP98	-0.33
XPC	-1.24
SP1	-0.4
GRINA	1.7
SP3	-1.25
NUP93	-0.12
SP5	2.77
	0.89
SPPL3	-0.87
GOLIM4	-0.05
	4.05
OPA1	-0.06
RAB40B	0.74
FBL	0.18
COL7A1	1.16
	0.31
GTSE1	-1.64
B2M	-0.29
	-0.94
SPPL2A	0.91
SPPL2B	-1.26
ITGA8	0.45
ITGA9	-3.89
UGCG	-1.66
MYO3B	0.3
ATP2A1	1.13
ATP2A2	-0.35
ATP2A3	-1.37
ITGA1	-1.14
ITGA2	1.81
ITGA3	-2.53
ITGA4	-2.52
ITGA5	-0.05
ITGA6	1.58
ITGA7	2.68
	1.2
DENND4A	-0.64
DENND4B	0.41
DENND4C	-2.93
SWAP70	-1.56
RARRES1	-0.09
PHLDA1	0.47
UFSP2	-0.14
	0.79
	0.07
PAMR1	-3.48
	0.68
FBXL12	1.5
TIPRL	1.21
FBXL14	-1.38
FBXL17	0.89
FAM169A	0.42
FBXL18	2.46
RALGAPA2	-2.34
GHDC	1.25
	0.29
	1.15
THSD4	-2.15
ABHD14A	1.44
THSD1	1.97
CHST9	-2.13
COL4A6	-0.28
COL4A5	0.8
	-0.77
COL4A3	-1.13
COL4A2	-3.19
COL4A1	-2.16
SLC35D2	2.09
GRN	0.95
ITGAX	-1.83
ABHD10	-1.14
	-1.22
HLCS	1.93
ITGAV	0.17
	3.45
CAMK1	0.92
ITGAL	-1.32
ITGAM	-1.11
HLF	1.37
ITGAD	-1.24
ITGAE	1.61
	0.54
	1.46
	0.61
TRERF1	-1.49
	2.46
LRPAP1	-0.49
SMAD5	0.4
SMAD6	-1.24
GOLPH3L	2.34
SMAD1	-0.09
SMAD2	0.44
SMAD3	0.28
MUS81	-1.55
AMMECR1L	1.31
	2.05
NECAP1	-0.96
IGF2R	0.74
PRR14L	0.0
ABHD14B	-0.05
SLC36A4	0.37
CKS1B	2.04
SLC36A1	0.68
ERICH5	-1.53
ERICH2	2.56
ERICH1	1.15
C14orf119	-0.25
	-0.63
ART4	-2.45
	0.19
HAUS7	-0.76
	0.15
ADRM1	0.56
TCEA2	-0.59
TCEA3	0.68
TCEA1	0.19
ABCD1	1.36
COX4I1	0.97
BFAR	-1.29
	-0.39
	3.01
ABCD2	-0.26
PIPOX	-0.41
CADPS2	-0.55
RLF	-1.96
MCF2L	-1.27
	0.87
LEO1	-1.35
ATP1A4	0.1
ATP1A3	-1.43
ATP1A2	0.9
ATP1A1	-1.62
	0.56
MGRN1	0.31
TCP1	0.11
CRTAP	1.78
SPHK2	0.87
SPHK1	0.67
	-1.4
CUEDC1	-0.07
CUEDC2	-0.17
SP9	-0.16
CPEB4	-0.5
	1.36
CPEB3	-2.09
SBSPON	2.78
	0.38
SRBD1	-1.24
ABAT	-2.68
	1.24
ZNF780B	0.44
FRG1	-0.59
	-0.16
IFT80	-0.42
	-0.38
IFT88	-1.4
IL10RA	-1.81
DEPDC1	-0.36
SP2	1.03
	2.37
MCM10	-0.12
	1.41
SP4	-1.26
IL10RB	0.56
ATG4C	-0.95
ATG4B	0.84
ATG4A	-0.26
THUMPD2	0.25
CREB5	-0.56
	-1.15
CFH	-1.1
CFI	-1.19
PNP	-0.74
ANKFY1	-0.6
CFB	-3.83
	1.74
CREBBP	-0.86
PNN	-1.86
	1.42
ATP6V0E1	2.46
ATP6V0E2	4.39
NFIL3	-2.5
CFP	-3.19
	0.98
AAAS	2.27
	-8.09
LTBP1	-5.99
	-1.52
SIDT2	-1.03
CSK	-0.93
FGGY	-2.57
SIX4	0.71
